gene_id	gene_name	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
MarorCopia-13	MarorCopia-13	0	0	0	1.00167439586538	0	1.00419639755547	0	0	0	1.00708123251028	0	7.03426619127363	0	0	0	2.00311796609719	0	0	0	3.01843346137754	0	0.997639137136478	0
MarorCopia-14	MarorCopia-14	0	0	0	0	0.993011337641463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorCopia-15	MarorCopia-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorCopia-16	MarorCopia-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00092032732075	0	0	0	0
MarorCopia-17	MarorCopia-17	6.95957761608118	8.02346752553911	17.9423968380683	28.0118771333284	12.9442063109907	27.0820385459008	19.0806622759379	18.0072352881974	6.02163467225157	16.0962798699249	7.01627518824858	16.0599550202199	14.9269611934502	18.7692234800761	14.9418159612095	6.00180693477111	14.9595443599415	8.02296417804073	10.0045987025694	8.04032509557316	4.02734762985044	11.9548667499566	11.050021259818
MarorCopia-18	MarorCopia-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorCopia-19	MarorCopia-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorCopia-2	MarorCopia-2	27.7867364775917	1520.68548566457	66.7340238933302	2393.27687053132	161.119539961584	2061.89007294435	36.1866709852875	2986.5484971356	42.190974910584	2236.7197245833	28.0790863457447	610.814173849986	27.8308427856519	2215.33265256766	83.5887408108965	1768.62702936331	563.091746105017	1019.68319271163	14.0091660001551	437.720594265493	29.2391269602963	240.844336166331	330.880274144738
MarorCopia-20	MarorCopia-20	0	0	0	0	0	1.00493762410104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorCopia-3	MarorCopia-3	0.994053710405053	2.00377638281336	0.996276173977264	0	1.9906143246355	3.00599544278011	2.00631997445519	0	2.00504089780139	0	0	2.00536232794123	7.95791711309183	1.97659149080296	6.96975012402002	0	4.98374916092214	1.00184633280593	0	1.0038658096749	0	0	0
MarorCopia-4	MarorCopia-4	0.994776653088193	0	2.99080991178553	1.00022187964402	1.99197848333761	2.00513872505	4.01489392692218	0	3.0092503812474	1.00527520956092	2.00394503965274	3.00974348488602	2.98626921926615	0	2.98906016187067	7.00084303641278	1.99481056352869	1.00241994607387	4.00089908498208	0	0	0.996470204110165	0
MarorCopia-5	MarorCopia-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorCopia-6	MarorCopia-6	1.98772259767701	14.0433308119921	7.97318262617775	24.0106996274248	7.96385869118099	19.0607397713273	10.0443075762961	6.00255007947465	7.02653994885238	23.1452668177163	7.01696497074311	11.043131375535	3.97959669798028	18.7553097101397	2.98776051472746	14.0043641202781	5.98301148329957	11.0332132369166	5.00249153550984	3.01583988528061	4.02845868492314	1.99207707354338	3.01433300598206
MarorCopia-7	MarorCopia-7	0	8.03082325680599	0	8.00866260502364	0	20.0790393586837	1.00520966536675	44.0467818420956	0	13.0935007973955	0	11.0515878626693	0	11.8453132332198	0	30.0281766212618	0	26.0979245480407	0	0	0	0	1.00559505373109
MarorCopia-8	MarorCopia-8	0	0	0	4.0025457644155	0.996873863310521	3.00817476535704	0	1.00060877694282	0	4.02066424648702	1.0022415404276	4.01349716613527	0	2.97293582529795	0	1.00055611610638	0	3.00778049439714	0	4.01766525100364	0	0	0
MarorCopia-9	MarorCopia-9	2.97942864713298	1.03904250226856	2.07250984331564	1.04283654708408	1.10830399737289	2.21506981335966	0	0	0	1.03128110687676	0	2.07619121217058	0	1.32396058151362	2.97281978886071	3.49181591257947	0.996725539480573	1.36793830831247	3.26330654417732	1.13138973097477	1.00716520074302	4.23061342328971	0
MarorDileera-1	MarorDileera-1	0	2.00475866986169	1.00058712277761	8.01442559932068	2.00104814628534	4.01011780579809	3.01009609616593	2.00352264431223	6.01632651949387	3.01074725108559	2.00528352114343	3.0090767898733	2.00005138810022	0	3.00176819163224	3.00550094039543	1.00084536518532	4.009969867257	1.0016058007569	4.0136730939528	4.01875149919634	0	6.01829245507763
MarorDileera-2	MarorDileera-2	339.295035178602	436.566868248518	198.669916470934	594.12188352586	266.466082243673	1193.71408108547	246.583616798557	1282.21621469889	212.366800926843	491.47288676565	107.142138750507	459.913673475862	197.501268619623	1491.00330107093	333.385287184949	1180.22926052361	191.743747422147	522.712999658022	223.015779184987	373.978865247465	9.03630078516034	250.566285782774	542.202138108229
MarorDileera-3	MarorDileera-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00791319971641	0	0	0
MarorDileera-4	MarorDileera-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MarorDileera-5	MarorDileera-5	0	0	0	0	0	0	0	0.99979425102522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.994723834107021	0
MarorDileera-6	MarorDileera-6	0	0	0.996446007864348	0	0	2.00915785347636	0	0	1.00531303625713	1.00841490554235	0	2.01076490836582	1.9885844028599	0	0	0	0	0	0	1.00707625034603	2.01821693447938	2.9867716728238	1.00652761599581
